File,TargetSNR_dB,STOI_Input,STOI_Baseline,STOI_Leaky,STOI_HardVAD,STOI_SoftVAD
female_40_IUS-F78202.wav,0,0.971010606961368,0.961541793652273,0.968881609548689,0.971811999682037,0.974409716888152
female_40_IUS-F78202.wav,5,0.986631055595618,0.940349519508887,0.964066776688771,0.983596507787676,0.984543470942787
female_40_IUS-F78202.wav,10,0.994987017040936,0.909202224733284,0.942671252280897,0.985716192580432,0.985682376210887
female_41_IUS-F80202.wav,-5,0.96353569062695,0.960363833504873,0.963290034511608,0.965192100237715,0.968358270561413
female_41_IUS-F80202.wav,0,0.983629788131378,0.960194710307919,0.973424052767252,0.979313196430603,0.981573888716987
female_41_IUS-F80202.wav,5,0.993776704199883,0.942689396957535,0.964886399480347,0.985464006045437,0.986579432034107
female_41_IUS-F80202.wav,10,0.997665846514343,0.920008997744922,0.945986600498234,0.984802884097972,0.986327261197257
female_42_IUS-F82202.wav,-5,0.957522479506462,0.964167023998936,0.958473057717368,0.956155945434853,0.958468925845994
female_42_IUS-F82202.wav,0,0.971857969843085,0.948368803471093,0.961756441727399,0.967095907782584,0.96863093789513
female_42_IUS-F82202.wav,5,0.981661218533834,0.917541967765397,0.950194228592944,0.976829875965411,0.976946492295422
female_42_IUS-F82202.wav,10,0.990289857012366,0.877504652071437,0.926760652845624,0.985686129240049,0.983197450327029
female_43_IUS-F84202.wav,-5,0.94239689691738,0.949191455022326,0.943709900305809,0.93999854817956,0.942778049487418
female_43_IUS-F84202.wav,0,0.973248997184616,0.947481409840915,0.964269965750386,0.966620624397113,0.968910977376547
female_43_IUS-F84202.wav,5,0.988620809938689,0.926724729829499,0.958001786339422,0.978482977609258,0.977445967962426
female_43_IUS-F84202.wav,10,0.995532010463334,0.88958552179742,0.930576288525316,0.969891195631345,0.969935573565986
female_44_IUS-F86202.wav,-5,0.945701494155031,0.974507562253879,0.951077400907795,0.941166938062264,0.946604496504217
female_44_IUS-F86202.wav,0,0.97353093955889,0.975831705221332,0.97139135155978,0.965659090726835,0.970944271970708
female_44_IUS-F86202.wav,5,0.98641515220761,0.958253293872337,0.975040749880089,0.977677314393476,0.982596358694063
female_44_IUS-F86202.wav,10,0.993182065821776,0.936756084568478,0.96733267918052,0.984223405832928,0.985820925020435
female_45_IUS-F88202.wav,-5,0.932387925681008,0.95131889120858,0.938509621419927,0.933822887136616,0.931948428033374
female_45_IUS-F88202.wav,0,0.959156027201985,0.955378773811152,0.956159874013888,0.956091617062343,0.957827298644127
female_45_IUS-F88202.wav,5,0.979927293770032,0.93724774267963,0.960260650624662,0.975526845824914,0.97402189472147
